Team1,Team 1 ID,Team2,Team 2 ID,Team1_Win_Percentage,Team2_Win_Percentage
Colorado,11,Texas A&M,58,0.01,99.99
Colorado,11,Texas Tech,59,100,0
Colorado,11,UAB,60,4.46,95.54
Colorado,11,Utah State,61,100,0
Colorado,11,Vermont,62,100,0
Colorado,11,Virginia,63,100,0
Colorado,11,Wagner,64,100,0
Colorado,11,Washington State,65,100,0
Colorado,11,Western Kentucky,66,100,0
Colorado,11,Wisconsin,67,99.92,0.08
Colorado,11,Yale,68,100,0
Colorado State,12,Connecticut,13,0,100
Colorado State,12,Creighton,14,0,100
Colorado State,12,Dayton,15,0.01,99.99
Colorado State,12,Drake,16,97.42,2.5799999999999983
Colorado State,12,Duke,17,0,100
Colorado State,12,Duquesne,18,93.47,6.530000000000001
Colorado State,12,Florida,19,0,100
Colorado State,12,Florida Atlantic,20,0,100
Colorado State,12,Gonzaga,21,0,100
Colorado State,12,Grambling,22,99.79,0.20999999999999375
Colorado State,12,Grand Canyon,23,0.01,99.99
Colorado State,12,Houston,24,24.13,75.87
Colorado State,12,Howard,25,0,100
Colorado State,12,Illinois,26,0,100
Colorado State,12,Iowa State,27,99.98,0.02
Colorado State,12,James Madison,28,0.16999999999999998,99.83
Colorado State,12,Kansas,29,97.05,2.950000000000003
Colorado State,12,Kentucky,30,0,100
Colorado State,12,Long Beach State,31,0.11,99.89
Colorado State,12,Longwood,32,0,100
Colorado State,12,Marquette,33,52.35999999999999,47.64000000000001
Colorado State,12,McNeese State,34,0,100
Colorado State,12,Michigan State,35,69.27,30.730000000000004
Colorado State,12,Mississippi State,36,0,100
Colorado State,12,Montana State,37,100,0
Colorado State,12,Morehead State,38,0,100
Colorado State,12,NC State,39,32.85,67.15
Colorado State,12,Nebraska,40,14.92,85.08
Colorado State,12,Nevada,41,36.68,63.32
Colorado State,12,New Mexico,42,7.3,92.7
Colorado State,12,North Carolina,43,0,100
Colorado State,12,Northwestern,44,33.46,66.53999999999999
Colorado State,12,Oakland,45,0.02,99.98
Colorado State,12,Oregon,46,0.4,99.6
Colorado State,12,Purdue,47,0,100
Colorado State,12,Saint Mary's (CA),48,0,100
Colorado State,12,Saint Peter's,49,100,0
Colorado State,12,Samford,50,0,100
Colorado State,12,San Diego State,51,2.63,97.37
Colorado State,12,South Carolina,52,0,100
Colorado State,12,South Dakota State,53,67.10000000000001,32.89999999999999
Colorado State,12,Stetson,54,0,100
Colorado State,12,TCU,55,0,100
Colorado State,12,Tennessee,56,24.34,75.66
Colorado State,12,Texas,57,0.24,99.76
Colorado State,12,Texas A&M,58,0,100
Colorado State,12,Texas Tech,59,0,100
Colorado State,12,UAB,60,0,100
Colorado State,12,Utah State,61,0,100
Colorado State,12,Vermont,62,100,0
Colorado State,12,Virginia,63,100,0
Colorado State,12,Wagner,64,100,0
Colorado State,12,Washington State,65,0.03,99.97
Colorado State,12,Western Kentucky,66,99.99,0.010000000000005116
Colorado State,12,Wisconsin,67,0,100
Colorado State,12,Yale,68,36.79,63.21
Connecticut,13,Creighton,14,100,0
Connecticut,13,Dayton,15,100,0
Connecticut,13,Drake,16,100,0
Connecticut,13,Duke,17,100,0
Connecticut,13,Duquesne,18,100,0
Connecticut,13,Florida,19,15.36,84.64
Connecticut,13,Florida Atlantic,20,99.97,0.030000000000001137
Connecticut,13,Gonzaga,21,98.1,1.9000000000000057
Connecticut,13,Grambling,22,100,0
Connecticut,13,Grand Canyon,23,100,0
Connecticut,13,Houston,24,100,0
Connecticut,13,Howard,25,100,0
Connecticut,13,Illinois,26,16.189999999999998,83.81
Connecticut,13,Iowa State,27,100,0
Connecticut,13,James Madison,28,100,0
Connecticut,13,Kansas,29,100,0
Connecticut,13,Kentucky,30,100,0
Connecticut,13,Long Beach State,31,100,0
Connecticut,13,Longwood,32,100,0
Connecticut,13,Marquette,33,100,0
Connecticut,13,McNeese State,34,100,0
Connecticut,13,Michigan State,35,100,0
Connecticut,13,Mississippi State,36,100,0
Connecticut,13,Montana State,37,100,0
Connecticut,13,Morehead State,38,100,0
Connecticut,13,NC State,39,100,0
Connecticut,13,Nebraska,40,100,0
Connecticut,13,Nevada,41,100,0
Connecticut,13,New Mexico,42,100,0
Connecticut,13,North Carolina,43,100,0
Connecticut,13,Northwestern,44,100,0
Connecticut,13,Oakland,45,100,0
Connecticut,13,Oregon,46,100,0
Connecticut,13,Purdue,47,0.37,99.63
Connecticut,13,Saint Mary's (CA),48,100,0
Connecticut,13,Saint Peter's,49,100,0
Connecticut,13,Samford,50,100,0
Connecticut,13,San Diego State,51,100,0
Connecticut,13,South Carolina,52,100,0
Connecticut,13,South Dakota State,53,100,0
Connecticut,13,Stetson,54,99.99,0.010000000000005116
Connecticut,13,TCU,55,100,0
Connecticut,13,Tennessee,56,100,0
Connecticut,13,Texas,57,100,0
Connecticut,13,Texas A&M,58,73.71,26.290000000000006
Connecticut,13,Texas Tech,59,100,0
Connecticut,13,UAB,60,99.68,0.3199999999999932
Connecticut,13,Utah State,61,100,0
Connecticut,13,Vermont,62,100,0
Connecticut,13,Virginia,63,100,0
Connecticut,13,Wagner,64,100,0
Connecticut,13,Washington State,65,100,0
Connecticut,13,Western Kentucky,66,100,0
Connecticut,13,Wisconsin,67,100,0
Connecticut,13,Yale,68,100,0
Creighton,14,Dayton,15,79.54,20.459999999999994
Creighton,14,Drake,16,100,0
Creighton,14,Duke,17,0.36,99.64
Creighton,14,Duquesne,18,100,0
Creighton,14,Florida,19,0,100
Creighton,14,Florida Atlantic,20,0,100
Creighton,14,Gonzaga,21,0,100
Creighton,14,Grambling,22,100,0
Creighton,14,Grand Canyon,23,67.99,32.010000000000005
Creighton,14,Houston,24,100,0
Creighton,14,Howard,25,0,100
Creighton,14,Illinois,26,0,100
Creighton,14,Iowa State,27,100,0
Creighton,14,James Madison,28,93.72,6.280000000000001
Creighton,14,Kansas,29,100,0
Creighton,14,Kentucky,30,0,100
Creighton,14,Long Beach State,31,90.94,9.060000000000002
Creighton,14,Longwood,32,0.1,99.9
Creighton,14,Marquette,33,100,0
Creighton,14,McNeese State,34,11.29,88.71000000000001
Creighton,14,Michigan State,35,100,0
Creighton,14,Mississippi State,36,15.370000000000001,84.63
Creighton,14,Montana State,37,100,0
Creighton,14,Morehead State,38,0.11,99.89
Creighton,14,NC State,39,100,0
Creighton,14,Nebraska,40,99.94,0.060000000000002274
Creighton,14,Nevada,41,100,0
Creighton,14,New Mexico,42,99.92999999999999,0.07
Creighton,14,North Carolina,43,25.36,74.64
Creighton,14,Northwestern,44,100,0
Creighton,14,Oakland,45,78.4,21.599999999999994
Creighton,14,Oregon,46,96.43,3.569999999999993
Creighton,14,Purdue,47,0,100
Creighton,14,Saint Mary's (CA),48,0.26,99.74
Creighton,14,Saint Peter's,49,100,0
Creighton,14,Samford,50,0.3,99.7
Creighton,14,San Diego State,51,99.28,0.7199999999999989
Creighton,14,South Carolina,52,20.74,79.26
Creighton,14,South Dakota State,53,100,0
Creighton,14,Stetson,54,0,100
Creighton,14,TCU,55,0.03,99.97
Creighton,14,Tennessee,56,99.97,0.030000000000001137
Creighton,14,Texas,57,95.12,4.8799999999999955
Creighton,14,Texas A&M,58,0,100
Creighton,14,Texas Tech,59,3.8600000000000003,96.14
Creighton,14,UAB,60,0,100
Creighton,14,Utah State,61,44.3,55.7
Creighton,14,Vermont,62,100,0
Creighton,14,Virginia,63,100,0
Creighton,14,Wagner,64,100,0
Creighton,14,Washington State,65,82.24000000000001,17.75999999999999
Creighton,14,Western Kentucky,66,100,0
Creighton,14,Wisconsin,67,1.21,98.79
Creighton,14,Yale,68,100,0
Dayton,15,Drake,16,100,0
Dayton,15,Duke,17,0.02,99.98
Dayton,15,Duquesne,18,100,0
Dayton,15,Florida,19,0,100
Dayton,15,Florida Atlantic,20,0,100
Dayton,15,Gonzaga,21,0,100
Dayton,15,Grambling,22,100,0
Dayton,15,Grand Canyon,23,36.230000000000004,63.769999999999996
Dayton,15,Houston,24,99.91,0.09
Dayton,15,Howard,25,0,100
Dayton,15,Illinois,26,0,100
Dayton,15,Iowa State,27,100,0
Dayton,15,James Madison,28,74.89,25.11
Dayton,15,Kansas,29,100,0
Dayton,15,Kentucky,30,0,100
Dayton,15,Long Beach State,31,69.58,30.42
Dayton,15,Longwood,32,0,100
Dayton,15,Marquette,33,99.98,0.02
Dayton,15,McNeese State,34,2.32,97.68
Dayton,15,Michigan State,35,100,0
Dayton,15,Mississippi State,36,3.4099999999999997,96.59
Dayton,15,Montana State,37,100,0
Dayton,15,Morehead State,38,0.01,99.99
Dayton,15,NC State,39,99.95,0.05
Dayton,15,Nebraska,40,99.39,0.6099999999999994
Dayton,15,Nevada,41,99.92999999999999,0.07
Dayton,15,New Mexico,42,98.76,1.2399999999999949
Dayton,15,North Carolina,43,5.970000000000001,94.03
Dayton,15,Northwestern,44,99.95,0.05
Dayton,15,Oakland,45,46.96,53.04
Dayton,15,Oregon,46,82.37,17.629999999999995
Dayton,15,Purdue,47,0,100
Dayton,15,Saint Mary's (CA),48,0.01,99.99
Dayton,15,Saint Peter's,49,100,0
Dayton,15,Samford,50,0.01,99.99
Dayton,15,San Diego State,51,94.65,5.349999999999994
Dayton,15,South Carolina,52,4.569999999999999,95.43
Dayton,15,South Dakota State,53,100,0
Dayton,15,Stetson,54,0,100
Dayton,15,TCU,55,0,100
Dayton,15,Tennessee,56,99.87,0.12999999999999545
Dayton,15,Texas,57,80.13,19.870000000000005
Dayton,15,Texas A&M,58,0,100
Dayton,15,Texas Tech,59,0.6,99.4
Dayton,15,UAB,60,0,100
Dayton,15,Utah State,61,16.61,83.39
Dayton,15,Vermont,62,100,0
Dayton,15,Virginia,63,100,0
Dayton,15,Wagner,64,100,0
Dayton,15,Washington State,65,53.410000000000004,46.589999999999996
Dayton,15,Western Kentucky,66,100,0
Dayton,15,Wisconsin,67,0.18,99.82
Dayton,15,Yale,68,99.88,0.12000000000000455
Drake,16,Duke,17,0,100
Drake,16,Duquesne,18,34.23,65.77000000000001
Drake,16,Florida,19,0,100
Drake,16,Florida Atlantic,20,0,100
Drake,16,Gonzaga,21,0,100
Drake,16,Grambling,22,83.11,16.89
Drake,16,Grand Canyon,23,0,100
Drake,16,Houston,24,0.37,99.63
Drake,16,Howard,25,0,100
Drake,16,Illinois,26,0,100
Drake,16,Iowa State,27,95.54,4.459999999999994
Drake,16,James Madison,28,0,100
Drake,16,Kansas,29,46.61,53.39
Drake,16,Kentucky,30,0,100
Drake,16,Long Beach State,31,0,100
Drake,16,Longwood,32,0,100
Drake,16,Marquette,33,2.73,97.27
Drake,16,McNeese State,34,0,100
Drake,16,Michigan State,35,7.33,92.67
Drake,16,Mississippi State,36,0,100
Drake,16,Montana State,37,99.99,0.010000000000005116
Drake,16,Morehead State,38,0,100
Drake,16,NC State,39,0.86,99.14
Drake,16,Nebraska,40,0.07,99.93
Drake,16,Nevada,41,0.91,99.09
Drake,16,New Mexico,42,0.02,99.98
Drake,16,North Carolina,43,0,100
Drake,16,Northwestern,44,0.76,99.24
Drake,16,Oakland,45,0,100
Drake,16,Oregon,46,0,100
Drake,16,Purdue,47,0,100
Drake,16,Saint Mary's (CA),48,0,100
Drake,16,Saint Peter's,49,100,0
Drake,16,Samford,50,0,100
Drake,16,San Diego State,51,0,100
Drake,16,South Carolina,52,0,100
Drake,16,South Dakota State,53,6.460000000000001,93.53999999999999
Drake,16,Stetson,54,0,100
Drake,16,TCU,55,0,100
Drake,16,Tennessee,56,0.37,99.63
Drake,16,Texas,57,0,100
Drake,16,Texas A&M,58,0,100
Drake,16,Texas Tech,59,0,100
Drake,16,UAB,60,0,100
Drake,16,Utah State,61,0,100
Drake,16,Vermont,62,100,0
Drake,16,Virginia,63,100,0
Drake,16,Wagner,64,100,0
Drake,16,Washington State,65,0,100
Drake,16,Western Kentucky,66,94.95,5.049999999999997
Drake,16,Wisconsin,67,0,100
Drake,16,Yale,68,1.18,98.82
Duke,17,Duquesne,18,100,0
Duke,17,Florida,19,0,100
Duke,17,Florida Atlantic,20,0,100
Duke,17,Gonzaga,21,0,100
Duke,17,Grambling,22,100,0
Duke,17,Grand Canyon,23,99.88,0.12000000000000455
Duke,17,Houston,24,100,0
Duke,17,Howard,25,0.72,99.28
Duke,17,Illinois,26,0,100
Duke,17,Iowa State,27,100,0
Duke,17,James Madison,28,100,0
Duke,17,Kansas,29,100,0
Duke,17,Kentucky,30,0.02,99.98
Duke,17,Long Beach State,31,100,0
Duke,17,Longwood,32,40,60
Duke,17,Marquette,33,100,0
Duke,17,McNeese State,34,93.58,6.420000000000002
Duke,17,Michigan State,35,100,0
Duke,17,Mississippi State,36,96.23,3.769999999999996
Duke,17,Montana State,37,100,0
Duke,17,Morehead State,38,34.58,65.42
Duke,17,NC State,39,100,0
Duke,17,Nebraska,40,100,0
Duke,17,Nevada,41,100,0
Duke,17,New Mexico,42,100,0
Duke,17,North Carolina,43,98.32,1.6800000000000068
Duke,17,Northwestern,44,100,0
Duke,17,Oakland,45,99.97,0.030000000000001137
Duke,17,Oregon,46,100,0
Duke,17,Purdue,47,0,100
Duke,17,Saint Mary's (CA),48,46.47,53.53
Duke,17,Saint Peter's,49,100,0
Duke,17,Samford,50,51.99,48.01
Duke,17,San Diego State,51,100,0
Duke,17,South Carolina,52,97.6,2.4000000000000057
Duke,17,South Dakota State,53,100,0
Duke,17,Stetson,54,0.13,99.87
Duke,17,TCU,55,29.26,70.74
Duke,17,Tennessee,56,100,0
Duke,17,Texas,57,100,0
Duke,17,Texas A&M,58,0,100
Duke,17,Texas Tech,59,84.3,15.700000000000003
Duke,17,UAB,60,0,100
Duke,17,Utah State,61,99.68,0.3199999999999932
Duke,17,Vermont,62,100,0
Duke,17,Virginia,63,100,0
Duke,17,Wagner,64,100,0
Duke,17,Washington State,65,100,0
Duke,17,Western Kentucky,66,100,0
Duke,17,Wisconsin,67,68.88,31.120000000000005
Duke,17,Yale,68,100,0
Duquesne,18,Florida,19,0,100
Duquesne,18,Florida Atlantic,20,0,100
Duquesne,18,Gonzaga,21,0,100
Duquesne,18,Grambling,22,91.59,8.409999999999997
Duquesne,18,Grand Canyon,23,0,100
Duquesne,18,Houston,24,1.1199999999999999,98.88
Duquesne,18,Howard,25,0,100
Duquesne,18,Illinois,26,0,100
Duquesne,18,Iowa State,27,98.3,1.7000000000000028
Duquesne,18,James Madison,28,0,100
Duquesne,18,Kansas,29,64.02,35.980000000000004
Duquesne,18,Kentucky,30,0,100
Duquesne,18,Long Beach State,31,0,100
Duquesne,18,Longwood,32,0,100
Duquesne,18,Marquette,33,6.239999999999999,93.76
Duquesne,18,McNeese State,34,0,100
Duquesne,18,Michigan State,35,14.760000000000002,85.24
Duquesne,18,Mississippi State,36,0,100
Duquesne,18,Montana State,37,100,0
Duquesne,18,Morehead State,38,0,100
Duquesne,18,NC State,39,1.8800000000000001,98.12
Duquesne,18,Nebraska,40,0.37,99.63
Duquesne,18,Nevada,41,2.97,97.03
Duquesne,18,New Mexico,42,0.12,99.88
Duquesne,18,North Carolina,43,0,100
Duquesne,18,Northwestern,44,2.1999999999999997,97.8
Duquesne,18,Oakland,45,0,100
Duquesne,18,Oregon,46,0,100
Duquesne,18,Purdue,47,0,100
Duquesne,18,Saint Mary's (CA),48,0,100
Duquesne,18,Saint Peter's,49,100,0
Duquesne,18,Samford,50,0,100
Duquesne,18,San Diego State,51,0.04,99.96
Duquesne,18,South Carolina,52,0,100
Duquesne,18,South Dakota State,53,15.64,84.36
Duquesne,18,Stetson,54,0,100
Duquesne,18,TCU,55,0,100
Duquesne,18,Tennessee,56,1.21,98.79
Duquesne,18,Texas,57,0.01,99.99
Duquesne,18,Texas A&M,58,0,100
Duquesne,18,Texas Tech,59,0,100
Duquesne,18,UAB,60,0,100
Duquesne,18,Utah State,61,0,100
Duquesne,18,Vermont,62,100,0
Duquesne,18,Virginia,63,100,0
Duquesne,18,Wagner,64,100,0
Duquesne,18,Washington State,65,0,100
Duquesne,18,Western Kentucky,66,98.24000000000001,1.759999999999991
Duquesne,18,Wisconsin,67,0,100
Duquesne,18,Yale,68,2.9899999999999998,97.01
Florida,19,Florida Atlantic,20,100,0
Florida,19,Gonzaga,21,99.92,0.08
Florida,19,Grambling,22,100,0
Florida,19,Grand Canyon,23,100,0
Florida,19,Houston,24,100,0
Florida,19,Howard,25,100,0
Florida,19,Illinois,26,50.5,49.5
Florida,19,Iowa State,27,100,0
Florida,19,James Madison,28,100,0
Florida,19,Kansas,29,100,0
Florida,19,Kentucky,30,100,0
Florida,19,Long Beach State,31,100,0
Florida,19,Longwood,32,100,0
Florida,19,Marquette,33,100,0
Florida,19,McNeese State,34,100,0
Florida,19,Michigan State,35,100,0
Florida,19,Mississippi State,36,100,0
Florida,19,Montana State,37,100,0
Florida,19,Morehead State,38,100,0
Florida,19,NC State,39,100,0
Florida,19,Nebraska,40,100,0
Florida,19,Nevada,41,100,0
Florida,19,New Mexico,42,100,0
Florida,19,North Carolina,43,100,0
Florida,19,Northwestern,44,100,0
Florida,19,Oakland,45,100,0
Florida,19,Oregon,46,100,0
Florida,19,Purdue,47,5.2,94.8
Florida,19,Saint Mary's (CA),48,100,0
Florida,19,Saint Peter's,49,100,0
Florida,19,Samford,50,100,0
Florida,19,San Diego State,51,100,0
Florida,19,South Carolina,52,100,0
Florida,19,South Dakota State,53,100,0
Florida,19,Stetson,54,100,0
Florida,19,TCU,55,100,0
Florida,19,Tennessee,56,100,0
Florida,19,Texas,57,100,0
Florida,19,Texas A&M,58,94.41000000000001,5.589999999999989
Florida,19,Texas Tech,59,100,0
Florida,19,UAB,60,99.98,0.02
Florida,19,Utah State,61,100,0
Florida,19,Vermont,62,100,0
Florida,19,Virginia,63,100,0
Florida,19,Wagner,64,100,0
Florida,19,Washington State,65,100,0
Florida,19,Western Kentucky,66,100,0
Florida,19,Wisconsin,67,100,0
Florida,19,Yale,68,100,0
Florida Atlantic,20,Gonzaga,21,9.569999999999999,90.43
Florida Atlantic,20,Grambling,22,100,0
Florida Atlantic,20,Grand Canyon,23,100,0
Florida Atlantic,20,Houston,24,100,0
Florida Atlantic,20,Howard,25,90,10
Florida Atlantic,20,Illinois,26,0,100
Florida Atlantic,20,Iowa State,27,100,0
Florida Atlantic,20,James Madison,28,100,0
Florida Atlantic,20,Kansas,29,100,0
Florida Atlantic,20,Kentucky,30,61.96,38.04
Florida Atlantic,20,Long Beach State,31,100,0
Florida Atlantic,20,Longwood,32,99.96000000000001,0.04
Florida Atlantic,20,Marquette,33,100,0
Florida Atlantic,20,McNeese State,34,100,0
Florida Atlantic,20,Michigan State,35,100,0
Florida Atlantic,20,Mississippi State,36,100,0
Florida Atlantic,20,Montana State,37,100,0
Florida Atlantic,20,Morehead State,38,99.98,0.02
Florida Atlantic,20,NC State,39,100,0
Florida Atlantic,20,Nebraska,40,100,0
Florida Atlantic,20,Nevada,41,100,0
Florida Atlantic,20,New Mexico,42,100,0
Florida Atlantic,20,North Carolina,43,100,0
Florida Atlantic,20,Northwestern,44,100,0
Florida Atlantic,20,Oakland,45,100,0
Florida Atlantic,20,Oregon,46,100,0
Florida Atlantic,20,Purdue,47,0,100
Florida Atlantic,20,Saint Mary's (CA),48,99.99,0.010000000000005116
Florida Atlantic,20,Saint Peter's,49,100,0
Florida Atlantic,20,Samford,50,100,0
Florida Atlantic,20,San Diego State,51,100,0
Florida Atlantic,20,South Carolina,52,100,0
Florida Atlantic,20,South Dakota State,53,100,0
Florida Atlantic,20,Stetson,54,78.49000000000001,21.50999999999999
Florida Atlantic,20,TCU,55,99.92999999999999,0.07
Florida Atlantic,20,Tennessee,56,100,0
Florida Atlantic,20,Texas,57,100,0
Florida Atlantic,20,Texas A&M,58,0.15,99.85
Florida Atlantic,20,Texas Tech,59,100,0
Florida Atlantic,20,UAB,60,24.82,75.18
Florida Atlantic,20,Utah State,61,100,0
Florida Atlantic,20,Vermont,62,100,0
Florida Atlantic,20,Virginia,63,100,0
Florida Atlantic,20,Wagner,64,100,0
Florida Atlantic,20,Washington State,65,100,0
Florida Atlantic,20,Western Kentucky,66,100,0
Florida Atlantic,20,Wisconsin,67,100,0
Florida Atlantic,20,Yale,68,100,0
Gonzaga,21,Grambling,22,100,0
Gonzaga,21,Grand Canyon,23,100,0
Gonzaga,21,Houston,24,100,0
Gonzaga,21,Howard,25,99.51,0.4899999999999949
Gonzaga,21,Illinois,26,0.1,99.9
Gonzaga,21,Iowa State,27,100,0
Gonzaga,21,James Madison,28,100,0
Gonzaga,21,Kansas,29,100,0
Gonzaga,21,Kentucky,30,93.99,6.010000000000005
Gonzaga,21,Long Beach State,31,100,0
Gonzaga,21,Longwood,32,100,0
Gonzaga,21,Marquette,33,100,0
Gonzaga,21,McNeese State,34,100,0
Gonzaga,21,Michigan State,35,100,0
Gonzaga,21,Mississippi State,36,100,0
Gonzaga,21,Montana State,37,100,0
Gonzaga,21,Morehead State,38,100,0
Gonzaga,21,NC State,39,100,0
Gonzaga,21,Nebraska,40,100,0
Gonzaga,21,Nevada,41,100,0
Gonzaga,21,New Mexico,42,100,0
Gonzaga,21,North Carolina,43,100,0
Gonzaga,21,Northwestern,44,100,0
Gonzaga,21,Oakland,45,100,0
Gonzaga,21,Oregon,46,100,0
Gonzaga,21,Purdue,47,0,100
Gonzaga,21,Saint Mary's (CA),48,100,0
Gonzaga,21,Saint Peter's,49,100,0
Gonzaga,21,Samford,50,100,0
Gonzaga,21,San Diego State,51,100,0
Gonzaga,21,South Carolina,52,100,0
Gonzaga,21,South Dakota State,53,100,0
Gonzaga,21,Stetson,54,98.35000000000001,1.6499999999999915
Gonzaga,21,TCU,55,100,0
Gonzaga,21,Tennessee,56,100,0
Gonzaga,21,Texas,57,100,0
Gonzaga,21,Texas A&M,58,7.75,92.25
Gonzaga,21,Texas Tech,59,100,0
Gonzaga,21,UAB,60,74.67,25.33
Gonzaga,21,Utah State,61,100,0
Gonzaga,21,Vermont,62,100,0
Gonzaga,21,Virginia,63,100,0
Gonzaga,21,Wagner,64,100,0
Gonzaga,21,Washington State,65,100,0
Gonzaga,21,Western Kentucky,66,100,0
Gonzaga,21,Wisconsin,67,100,0
Gonzaga,21,Yale,68,100,0
Grambling,22,Grand Canyon,23,0,100
Grambling,22,Houston,24,0.02,99.98
Grambling,22,Howard,25,0,100
Grambling,22,Illinois,26,0,100
Grambling,22,Iowa State,27,75.88000000000001,24.11999999999999
Grambling,22,James Madison,28,0,100
Grambling,22,Kansas,29,14.6,85.4
Grambling,22,Kentucky,30,0,100
Grambling,22,Long Beach State,31,0,100
Grambling,22,Longwood,32,0,100
Grambling,22,Marquette,33,0.2,99.8
Grambling,22,McNeese State,34,0,100
Grambling,22,Michigan State,35,0.45999999999999996,99.54
Grambling,22,Mississippi State,36,0,100
Grambling,22,Montana State,37,99.81,0.18999999999999773
Grambling,22,Morehead State,38,0,100
Grambling,22,NC State,39,0.01,99.99
Grambling,22,Nebraska,40,0,100
Grambling,22,Nevada,41,0.05,99.95
Grambling,22,New Mexico,42,0,100
Grambling,22,North Carolina,43,0,100
Grambling,22,Northwestern,44,0.02,99.98
Grambling,22,Oakland,45,0,100
Grambling,22,Oregon,46,0,100
Grambling,22,Purdue,47,0,100
Grambling,22,Saint Mary's (CA),48,0,100
Grambling,22,Saint Peter's,49,100,0
Grambling,22,Samford,50,0,100
Grambling,22,San Diego State,51,0,100
Grambling,22,South Carolina,52,0,100
Grambling,22,South Dakota State,53,0.79,99.21
Grambling,22,Stetson,54,0,100
Grambling,22,TCU,55,0,100
Grambling,22,Tennessee,56,0.02,99.98
Grambling,22,Texas,57,0,100
Grambling,22,Texas A&M,58,0,100
Grambling,22,Texas Tech,59,0,100
Grambling,22,UAB,60,0,100
Grambling,22,Utah State,61,0,100
Grambling,22,Vermont,62,100,0
Grambling,22,Virginia,63,100,0
Grambling,22,Wagner,64,100,0
Grambling,22,Washington State,65,0,100
Grambling,22,Western Kentucky,66,76.75999999999999,23.24000000000001
Grambling,22,Wisconsin,67,0,100
Grambling,22,Yale,68,0.04,99.96
Grand Canyon,23,Houston,24,99.96000000000001,0.04
Grand Canyon,23,Howard,25,0,100
Grand Canyon,23,Illinois,26,0,100
Grand Canyon,23,Iowa State,27,100,0
Grand Canyon,23,James Madison,28,84.97,15.030000000000001
Grand Canyon,23,Kansas,29,100,0
Grand Canyon,23,Kentucky,30,0,100
Grand Canyon,23,Long Beach State,31,79.08,20.92
Grand Canyon,23,Longwood,32,0.07,99.93
Grand Canyon,23,Marquette,33,100,0
Grand Canyon,23,McNeese State,34,4.2299999999999995,95.77
Grand Canyon,23,Michigan State,35,100,0
Grand Canyon,23,Mississippi State,36,6.05,93.95
Grand Canyon,23,Montana State,37,100,0
Grand Canyon,23,Morehead State,38,0.03,99.97
Grand Canyon,23,NC State,39,99.97,0.030000000000001137
Grand Canyon,23,Nebraska,40,99.81,0.18999999999999773
Grand Canyon,23,Nevada,41,99.98,0.02
Grand Canyon,23,New Mexico,42,99.53,0.46999999999999886
Grand Canyon,23,North Carolina,43,10.36,89.64
Grand Canyon,23,Northwestern,44,99.98,0.02
Grand Canyon,23,Oakland,45,59.870000000000005,40.129999999999995
Grand Canyon,23,Oregon,46,89.74,10.260000000000005
Grand Canyon,23,Purdue,47,0,100
Grand Canyon,23,Saint Mary's (CA),48,0,100
Grand Canyon,23,Saint Peter's,49,100,0
Grand Canyon,23,Samford,50,0.07,99.93
Grand Canyon,23,San Diego State,51,97.2,2.799999999999997
Grand Canyon,23,South Carolina,52,8.91,91.09
Grand Canyon,23,South Dakota State,53,100,0
Grand Canyon,23,Stetson,54,0,100
Grand Canyon,23,TCU,55,0.01,99.99
Grand Canyon,23,Tennessee,56,99.97,0.030000000000001137
Grand Canyon,23,Texas,57,88.42,11.579999999999998
Grand Canyon,23,Texas A&M,58,0,100
Grand Canyon,23,Texas Tech,59,1.26,98.74
Grand Canyon,23,UAB,60,0,100
Grand Canyon,23,Utah State,61,25.45,74.55
Grand Canyon,23,Vermont,62,100,0
Grand Canyon,23,Virginia,63,100,0
Grand Canyon,23,Wagner,64,100,0
Grand Canyon,23,Washington State,65,67.04,32.959999999999994
Grand Canyon,23,Western Kentucky,66,100,0
Grand Canyon,23,Wisconsin,67,0.25,99.75
Grand Canyon,23,Yale,68,99.97,0.030000000000001137
Houston,24,Howard,25,0,100
Houston,24,Illinois,26,0,100
Houston,24,Iowa State,27,100,0
Houston,24,James Madison,28,1.32,98.68
Houston,24,Kansas,29,99.65,0.3499999999999943
Houston,24,Kentucky,30,0,100
Houston,24,Long Beach State,31,1.11,98.89
Houston,24,Longwood,32,0,100
Houston,24,Marquette,33,78.33,21.67
Houston,24,McNeese State,34,0,100
Houston,24,Michigan State,35,89.37,10.629999999999995
Houston,24,Mississippi State,36,0,100
Houston,24,Montana State,37,100,0
Houston,24,Morehead State,38,0,100
Houston,24,NC State,39,63.49,36.51
Houston,24,Nebraska,40,37.830000000000005,62.169999999999995
Houston,24,Nevada,41,62.86000000000001,37.13999999999999
Houston,24,New Mexico,42,23.61,76.39
Houston,24,North Carolina,43,0,100
Houston,24,Northwestern,44,62.09,37.91
Houston,24,Oakland,45,0.21,99.79
Houston,24,Oregon,46,2.65,97.35
Houston,24,Purdue,47,0,100
Houston,24,Saint Mary's (CA),48,0,100
Houston,24,Saint Peter's,49,100,0
Houston,24,Samford,50,0,100
Houston,24,San Diego State,51,11.690000000000001,88.31
Houston,24,South Carolina,52,0,100
Houston,24,South Dakota State,53,87.33999999999999,12.66000000000001
Houston,24,Stetson,54,0,100
Houston,24,TCU,55,0,100
Houston,24,Tennessee,56,51.59,48.41
Houston,24,Texas,57,2.17,97.83
Houston,24,Texas A&M,58,0,100
Houston,24,Texas Tech,59,0,100
